date,nhser21nm,nhser21cdh,nhser21cd,stp21nm,stp21cdh,stp21cd,ccg21nm,ccg21cdh,ccg21cd,registered_patients
2019-06-01,South West,Y58,E40000006,Cornwall and the Isles of Scilly Health and Social Care Partnership,QT6,E54000036,NHS Kernow CCG,11N,E38000089,581060
2019-06-01,South West,Y58,E40000006,Somerset,QSL,E54000038,NHS Somerset CCG,11X,E38000150,581222
2019-06-01,North West,Y62,E40000010,Cheshire and Merseyside,QYG,E54000008,NHS Wirral CCG,12F,E38000208,337374
2019-06-01,North East and Yorkshire,Y63,E40000009,Cumbria and North East,QHM,E54000050,NHS Newcastle Gateshead CCG,13T,E38000212,530305
2019-06-01,North West,Y62,E40000010,Greater Manchester Health and Social Care Partnership,QOP,E54000007,NHS Manchester CCG,14L,E38000217,658277
2019-06-01,South East,Y59,E40000005,"Buckinghamshire, Oxfordshire and Berkshire West",QU9,E54000044,NHS Buckinghamshire CCG,14Y,E38000223,566237
2019-06-01,South East,Y59,E40000005,"Buckinghamshire, Oxfordshire and Berkshire West",QU9,E54000044,NHS Berkshire West CCG,15A,E38000221,551427
2019-06-01,South West,Y58,E40000006,"Bristol, North Somerset and South Gloucestershire",QUY,E54000039,"NHS Bristol, North Somerset and South Gloucestershire CCG",15C,E38000222,1025678
2019-06-01,Midlands,Y60,E40000008,Birmingham and Solihull,QHL,E54000017,NHS Birmingham and Solihull CCG,15E,E38000220,1325238
2019-06-01,North East and Yorkshire,Y63,E40000009,West Yorkshire and Harrogate (Health and Care Partnership),QWO,E54000054,NHS Leeds CCG,15F,E38000225,888422
2019-06-01,Midlands,Y60,E40000008,Joined Up Care Derbyshire,QJ2,E54000012,NHS Derby and Derbyshire CCG,15M,E38000229,1057723
2019-06-01,South West,Y58,E40000006,Devon,QJK,E54000037,NHS Devon CCG,15N,E38000230,1237773
2019-06-01,North East and Yorkshire,Y63,E40000009,Cumbria and North East,QHM,E54000050,NHS Tees Valley CCG,16C,E38000247,705958
2019-06-01,Midlands,Y60,E40000008,Herefordshire and Worcestershire,QGH,E54000019,NHS Herefordshire and Worcestershire CCG,18C,E38000236,799040
2019-06-01,East of England,Y61,E40000007,Norfolk and Waveney Health and Care Partnership,QMM,E54000022,NHS Norfolk and Waveney CCG,26A,E38000239,1060512
2019-06-01,North West,Y62,E40000010,Cheshire and Merseyside,QYG,E54000008,NHS Cheshire CCG,27D,E38000233,774782
2019-06-01,North East and Yorkshire,Y63,E40000009,West Yorkshire and Harrogate (Health and Care Partnership),QWO,E54000054,NHS Bradford District and Craven CCG,36J,E38000232,639324
2019-06-01,London,Y56,E40000003,South West London Health and Care Partnership,QWE,E54000031,NHS South West London CCG,36L,E38000245,1692384
2019-06-01,North East and Yorkshire,Y63,E40000009,"Humber, Coast and Vale",QOQ,E54000051,NHS North Yorkshire CCG,42D,E38000241,429587
2019-06-01,Midlands,Y60,E40000008,Nottingham and Nottinghamshire Health and Care,QT1,E54000014,NHS Nottingham and Nottinghamshire CCG,52R,E38000243,1097235
2019-06-01,South East,Y59,E40000005,Sussex Health and Care Partnership,QNX,E54000053,NHS West Sussex CCG,70F,E38000248,898001
2019-06-01,Midlands,Y60,E40000008,Lincolnshire,QJM,E54000013,NHS Lincolnshire CCG,71E,E38000238,793743
2019-06-01,London,Y56,E40000003,Our Healthier South East London,QKK,E54000030,NHS South East London CCG,72Q,E38000244,1997941
2019-06-01,Midlands,Y60,E40000008,Northamptonshire,QPM,E54000020,NHS Northamptonshire CCG,78H,E38000242,778255
2019-06-01,North East and Yorkshire,Y63,E40000009,Cumbria and North East,QHM,E54000050,NHS County Durham CCG,84H,E38000234,554717
2019-06-01,South East,Y59,E40000005,Kent and Medway,QKS,E54000032,NHS Kent and Medway CCG,91Q,E38000237,1910329
2019-06-01,South East,Y59,E40000005,Surrey Heartlands Health and Care Partnership,QXU,E54000052,NHS Surrey Heartlands CCG,92A,E38000246,1096831
2019-06-01,South West,Y58,E40000006,"Bath and North East Somerset, Swindon and Wiltshire",QOX,E54000040,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",92G,E38000231,950056
2019-06-01,London,Y56,E40000003,North London Partners in Health and Care,QMJ,E54000028,NHS North Central London CCG,93C,E38000240,1652622
2019-06-01,South East,Y59,E40000005,Sussex Health and Care Partnership,QNX,E54000053,NHS East Sussex CCG,97R,E38000235,558991
2019-06-01,North West,Y62,E40000010,Cheshire and Merseyside,QYG,E54000008,NHS Liverpool CCG,99A,E38000101,542257
2019-06-01,North East and Yorkshire,Y63,E40000009,Cumbria and North East,QHM,E54000050,NHS North Tyneside CCG,99C,E38000127,220902
2019-06-01,East of England,Y61,E40000007,Mid and South Essex,QH8,E54000026,NHS Basildon and Brentwood CCG,99E,E38000007,282144
2019-06-01,East of England,Y61,E40000007,Mid and South Essex,QH8,E54000026,NHS Castle Point and Rochford CCG,99F,E38000030,185775
2019-06-01,East of England,Y61,E40000007,Mid and South Essex,QH8,E54000026,NHS Southend CCG,99G,E38000168,189671
2019-06-01,London,Y56,E40000003,East London Health and Care Partnership,QMF,E54000029,NHS North East London CCG,A3A8R,E38000255,2228788
2019-06-01,Midlands,Y60,E40000008,Coventry and Warwickshire,QWU,E54000018,NHS Coventry and Warwickshire CCG,B2M3M,E38000251,1011276
2019-06-01,Midlands,Y60,E40000008,The Black Country and West Birmingham,QUA,E54000016,NHS Black Country and West Birmingham CCG,D2P2L,E38000250,1479073
2019-06-01,South East,Y59,E40000005,Frimley Health and Care ICS,QNQ,E54000034,NHS Frimley CCG,D4U1Y,E38000252,793307
2019-06-01,South East,Y59,E40000005,Hampshire and the Isle of Wight,QRL,E54000042,"NHS Hampshire, Southampton and Isle of Wight CCG",D9Y0V,E38000253,1652672
2019-06-01,East of England,Y61,E40000007,"Bedfordshire, Luton and Milton Keynes",QHG,E54000024,"NHS Bedfordshire, Luton and Milton Keynes CCG",M1J4Y,E38000249,1024381
2019-06-01,Midlands,Y60,E40000008,Shropshire and Telford and Wrekin,QOC,E54000011,"NHS Shropshire, Telford and Wrekin CCG",M2L0M,E38000257,503476
2019-06-01,London,Y56,E40000003,North West London Health and Care Partnership,QRV,E54000027,NHS North West London CCG,W2U3Z,E38000256,2530188
2019-06-01,North East and Yorkshire,Y63,E40000009,West Yorkshire and Harrogate (Health and Care Partnership),QWO,E54000054,NHS Kirklees CCG,X2C4Y,E38000254,444690
2019-07-01,North East and Yorkshire,Y63,E40000009,Cumbria and North East,QHM,E54000050,NHS Northumberland CCG,00L,E38000130,327636
2019-07-01,North East and Yorkshire,Y63,E40000009,Cumbria and North East,QHM,E54000050,NHS South Tyneside CCG,00N,E38000163,158113
2019-07-01,North East and Yorkshire,Y63,E40000009,Cumbria and North East,QHM,E54000050,NHS Sunderland CCG,00P,E38000176,284161
2019-07-01,North West,Y62,E40000010,Healthier Lancashire and South Cumbria,QE1,E54000048,NHS Blackburn with Darwen CCG,00Q,E38000014,177374
2019-07-01,North West,Y62,E40000010,Healthier Lancashire and South Cumbria,QE1,E54000048,NHS Blackpool CCG,00R,E38000015,174513
2019-07-01,North West,Y62,E40000010,Greater Manchester Health and Social Care Partnership,QOP,E54000007,NHS Bolton CCG,00T,E38000016,313893
2019-07-01,North West,Y62,E40000010,Greater Manchester Health and Social Care Partnership,QOP,E54000007,NHS Bury CCG,00V,E38000024,206183
2019-07-01,North West,Y62,E40000010,Healthier Lancashire and South Cumbria,QE1,E54000048,NHS Chorley and South Ribble CCG,00X,E38000034,185551
2019-07-01,North West,Y62,E40000010,Greater Manchester Health and Social Care Partnership,QOP,E54000007,NHS Oldham CCG,00Y,E38000135,259146
2019-07-01,North West,Y62,E40000010,Healthier Lancashire and South Cumbria,QE1,E54000048,NHS East Lancashire CCG,01A,E38000050,386358
2019-07-01,North West,Y62,E40000010,Greater Manchester Health and Social Care Partnership,QOP,E54000007,"NHS Heywood, Middleton and Rochdale CCG",01D,E38000080,236767
2019-07-01,North West,Y62,E40000010,Healthier Lancashire and South Cumbria,QE1,E54000048,NHS Greater Preston CCG,01E,E38000227,210861
2019-07-01,North West,Y62,E40000010,Cheshire and Merseyside,QYG,E54000008,NHS Halton CCG,01F,E38000068,132828
2019-07-01,North West,Y62,E40000010,Greater Manchester Health and Social Care Partnership,QOP,E54000007,NHS Salford CCG,01G,E38000143,279772
2019-07-01,North East and Yorkshire,Y63,E40000009,Cumbria and North East,QHM,E54000050,NHS North Cumbria CCG,01H,E38000215,325692
2019-07-01,North West,Y62,E40000010,Cheshire and Merseyside,QYG,E54000008,NHS Knowsley CCG,01J,E38000091,166891
2019-07-01,North West,Y62,E40000010,Healthier Lancashire and South Cumbria,QE1,E54000048,NHS Morecambe Bay CCG,01K,E38000228,348966
2019-07-01,North West,Y62,E40000010,Cheshire and Merseyside,QYG,E54000008,NHS South Sefton CCG,01T,E38000161,156290
2019-07-01,North West,Y62,E40000010,Cheshire and Merseyside,QYG,E54000008,NHS Southport and Formby CCG,01V,E38000170,125473
2019-07-01,North West,Y62,E40000010,Greater Manchester Health and Social Care Partnership,QOP,E54000007,NHS Stockport CCG,01W,E38000174,314936
2019-07-01,North West,Y62,E40000010,Cheshire and Merseyside,QYG,E54000008,NHS St Helens CCG,01X,E38000172,198074
2019-07-01,North West,Y62,E40000010,Greater Manchester Health and Social Care Partnership,QOP,E54000007,NHS Tameside and Glossop CCG,01Y,E38000182,249845
2019-07-01,North West,Y62,E40000010,Greater Manchester Health and Social Care Partnership,QOP,E54000007,NHS Trafford CCG,02A,E38000187,243178
2019-07-01,North West,Y62,E40000010,Cheshire and Merseyside,QYG,E54000008,NHS Warrington CCG,02E,E38000194,219909
2019-07-01,North West,Y62,E40000010,Healthier Lancashire and South Cumbria,QE1,E54000048,NHS West Lancashire CCG,02G,E38000200,113543
2019-07-01,North West,Y62,E40000010,Greater Manchester Health and Social Care Partnership,QOP,E54000007,NHS Wigan Borough CCG,02H,E38000205,331281
2019-07-01,North West,Y62,E40000010,Healthier Lancashire and South Cumbria,QE1,E54000048,NHS Fylde and Wyre CCG,02M,E38000226,178350
2019-07-01,North East and Yorkshire,Y63,E40000009,South Yorkshire and Bassetlaw,QF7,E54000009,NHS Barnsley CCG,02P,E38000006,262867
2019-07-01,North East and Yorkshire,Y63,E40000009,South Yorkshire and Bassetlaw,QF7,E54000009,NHS Bassetlaw CCG,02Q,E38000008,118685
2019-07-01,North East and Yorkshire,Y63,E40000009,West Yorkshire and Harrogate (Health and Care Partnership),QWO,E54000054,NHS Calderdale CCG,02T,E38000025,222132
2019-07-01,North East and Yorkshire,Y63,E40000009,South Yorkshire and Bassetlaw,QF7,E54000009,NHS Doncaster CCG,02X,E38000044,323926
2019-07-01,North East and Yorkshire,Y63,E40000009,"Humber, Coast and Vale",QOQ,E54000051,NHS East Riding of Yorkshire CCG,02Y,E38000052,306575
2019-07-01,North East and Yorkshire,Y63,E40000009,"Humber, Coast and Vale",QOQ,E54000051,NHS Hull CCG,03F,E38000085,301433
2019-07-01,North East and Yorkshire,Y63,E40000009,"Humber, Coast and Vale",QOQ,E54000051,NHS North East Lincolnshire CCG,03H,E38000119,170184
2019-07-01,North East and Yorkshire,Y63,E40000009,"Humber, Coast and Vale",QOQ,E54000051,NHS North Lincolnshire CCG,03K,E38000122,180633
2019-07-01,North East and Yorkshire,Y63,E40000009,South Yorkshire and Bassetlaw,QF7,E54000009,NHS Rotherham CCG,03L,E38000141,264719
2019-07-01,North East and Yorkshire,Y63,E40000009,South Yorkshire and Bassetlaw,QF7,E54000009,NHS Sheffield CCG,03N,E38000146,607213
2019-07-01,North East and Yorkshire,Y63,E40000009,"Humber, Coast and Vale",QOQ,E54000051,NHS Vale of York CCG,03Q,E38000188,361562
2019-07-01,North East and Yorkshire,Y63,E40000009,West Yorkshire and Harrogate (Health and Care Partnership),QWO,E54000054,NHS Wakefield CCG,03R,E38000190,379315
2019-07-01,Midlands,Y60,E40000008,"Leicester, Leicestershire and Rutland",QK1,E54000015,NHS East Leicestershire and Rutland CCG,03W,E38000051,333406
2019-07-01,Midlands,Y60,E40000008,"Leicester, Leicestershire and Rutland",QK1,E54000015,NHS Leicester City CCG,04C,E38000097,416811
2019-07-01,Midlands,Y60,E40000008,"Leicester, Leicestershire and Rutland",QK1,E54000015,NHS West Leicestershire CCG,04V,E38000201,399074
2019-07-01,Midlands,Y60,E40000008,Staffordshire and Stoke on Trent,QNC,E54000010,NHS Cannock Chase CCG,04Y,E38000028,134248
2019-07-01,Midlands,Y60,E40000008,Staffordshire and Stoke on Trent,QNC,E54000010,NHS East Staffordshire CCG,05D,E38000053,144350
2019-07-01,Midlands,Y60,E40000008,Staffordshire and Stoke on Trent,QNC,E54000010,NHS North Staffordshire CCG,05G,E38000126,217731
2019-07-01,Midlands,Y60,E40000008,Staffordshire and Stoke on Trent,QNC,E54000010,NHS South East Staffordshire and Seisdon Peninsula CCG,05Q,E38000153,213850
2019-07-01,Midlands,Y60,E40000008,Staffordshire and Stoke on Trent,QNC,E54000010,NHS Stafford and Surrounds CCG,05V,E38000173,149308
2019-07-01,Midlands,Y60,E40000008,Staffordshire and Stoke on Trent,QNC,E54000010,NHS Stoke on Trent CCG,05W,E38000175,294845
2019-07-01,East of England,Y61,E40000007,Cambridgeshire and Peterborough,QUE,E54000021,NHS Cambridgeshire and Peterborough CCG,06H,E38000026,986531
2019-07-01,East of England,Y61,E40000007,Hertfordshire and West Essex,QM7,E54000025,NHS East and North Hertfordshire CCG,06K,E38000049,603917
2019-07-01,East of England,Y61,E40000007,Suffolk and North East Essex,QJG,E54000023,NHS Ipswich and East Suffolk CCG,06L,E38000086,412048
2019-07-01,East of England,Y61,E40000007,Hertfordshire and West Essex,QM7,E54000025,NHS Herts Valleys CCG,06N,E38000079,654742
2019-07-01,East of England,Y61,E40000007,Mid and South Essex,QH8,E54000026,NHS Mid Essex CCG,06Q,E38000106,395157
2019-07-01,East of England,Y61,E40000007,Suffolk and North East Essex,QJG,E54000023,NHS North East Essex CCG,06T,E38000117,355849
2019-07-01,East of England,Y61,E40000007,Mid and South Essex,QH8,E54000026,NHS Thurrock CCG,07G,E38000185,179986
2019-07-01,East of England,Y61,E40000007,Hertfordshire and West Essex,QM7,E54000025,NHS West Essex CCG,07H,E38000197,318832
2019-07-01,East of England,Y61,E40000007,Suffolk and North East Essex,QJG,E54000023,NHS West Suffolk CCG,07K,E38000204,253499
2019-07-01,South East,Y59,E40000005,Sussex Health and Care Partnership,QNX,E54000053,NHS Brighton and Hove CCG,09D,E38000021,321852
2019-07-01,South East,Y59,E40000005,"Buckinghamshire, Oxfordshire and Berkshire West",QU9,E54000044,NHS Oxfordshire CCG,10Q,E38000136,761871
2019-07-01,South East,Y59,E40000005,Hampshire and the Isle of Wight,QRL,E54000042,NHS Portsmouth CCG,10R,E38000137,231881
2019-07-01,South West,Y58,E40000006,Dorset,QVV,E54000041,NHS Dorset CCG,11J,E38000045,805326
2019-07-01,South West,Y58,E40000006,Gloucestershire,QR1,E54000043,NHS Gloucestershire CCG,11M,E38000062,655952
2019-07-01,South West,Y58,E40000006,Cornwall and the Isles of Scilly Health and Social Care Partnership,QT6,E54000036,NHS Kernow CCG,11N,E38000089,581418
2019-07-01,South West,Y58,E40000006,Somerset,QSL,E54000038,NHS Somerset CCG,11X,E38000150,581753
2019-07-01,North West,Y62,E40000010,Cheshire and Merseyside,QYG,E54000008,NHS Wirral CCG,12F,E38000208,337583
2019-07-01,North East and Yorkshire,Y63,E40000009,Cumbria and North East,QHM,E54000050,NHS Newcastle Gateshead CCG,13T,E38000212,529535
2019-07-01,North West,Y62,E40000010,Greater Manchester Health and Social Care Partnership,QOP,E54000007,NHS Manchester CCG,14L,E38000217,658453
2019-07-01,South East,Y59,E40000005,"Buckinghamshire, Oxfordshire and Berkshire West",QU9,E54000044,NHS Buckinghamshire CCG,14Y,E38000223,566885
2019-07-01,South East,Y59,E40000005,"Buckinghamshire, Oxfordshire and Berkshire West",QU9,E54000044,NHS Berkshire West CCG,15A,E38000221,551151
2019-07-01,South West,Y58,E40000006,"Bristol, North Somerset and South Gloucestershire",QUY,E54000039,"NHS Bristol, North Somerset and South Gloucestershire CCG",15C,E38000222,1026140
2019-07-01,Midlands,Y60,E40000008,Birmingham and Solihull,QHL,E54000017,NHS Birmingham and Solihull CCG,15E,E38000220,1325898
2019-07-01,North East and Yorkshire,Y63,E40000009,West Yorkshire and Harrogate (Health and Care Partnership),QWO,E54000054,NHS Leeds CCG,15F,E38000225,888001
2019-07-01,Midlands,Y60,E40000008,Joined Up Care Derbyshire,QJ2,E54000012,NHS Derby and Derbyshire CCG,15M,E38000229,1058909
2019-07-01,South West,Y58,E40000006,Devon,QJK,E54000037,NHS Devon CCG,15N,E38000230,1237664
2019-07-01,North East and Yorkshire,Y63,E40000009,Cumbria and North East,QHM,E54000050,NHS Tees Valley CCG,16C,E38000247,706275
2019-07-01,Midlands,Y60,E40000008,Herefordshire and Worcestershire,QGH,E54000019,NHS Herefordshire and Worcestershire CCG,18C,E38000236,799749
2019-07-01,East of England,Y61,E40000007,Norfolk and Waveney Health and Care Partnership,QMM,E54000022,NHS Norfolk and Waveney CCG,26A,E38000239,1061302
2019-07-01,North West,Y62,E40000010,Cheshire and Merseyside,QYG,E54000008,NHS Cheshire CCG,27D,E38000233,775237
2019-07-01,North East and Yorkshire,Y63,E40000009,West Yorkshire and Harrogate (Health and Care Partnership),QWO,E54000054,NHS Bradford District and Craven CCG,36J,E38000232,639754
2019-07-01,London,Y56,E40000003,South West London Health and Care Partnership,QWE,E54000031,NHS South West London CCG,36L,E38000245,1694689
2019-07-01,North East and Yorkshire,Y63,E40000009,"Humber, Coast and Vale",QOQ,E54000051,NHS North Yorkshire CCG,42D,E38000241,429928
2019-07-01,Midlands,Y60,E40000008,Nottingham and Nottinghamshire Health and Care,QT1,E54000014,NHS Nottingham and Nottinghamshire CCG,52R,E38000243,1096491
2019-07-01,South East,Y59,E40000005,Sussex Health and Care Partnership,QNX,E54000053,NHS West Sussex CCG,70F,E38000248,899011
2019-07-01,Midlands,Y60,E40000008,Lincolnshire,QJM,E54000013,NHS Lincolnshire CCG,71E,E38000238,794080
2019-07-01,London,Y56,E40000003,Our Healthier South East London,QKK,E54000030,NHS South East London CCG,72Q,E38000244,2001052
2019-07-01,Midlands,Y60,E40000008,Northamptonshire,QPM,E54000020,NHS Northamptonshire CCG,78H,E38000242,779160
2019-07-01,North East and Yorkshire,Y63,E40000009,Cumbria and North East,QHM,E54000050,NHS County Durham CCG,84H,E38000234,554703
2019-07-01,South East,Y59,E40000005,Kent and Medway,QKS,E54000032,NHS Kent and Medway CCG,91Q,E38000237,1911933
2019-07-01,South East,Y59,E40000005,Surrey Heartlands Health and Care Partnership,QXU,E54000052,NHS Surrey Heartlands CCG,92A,E38000246,1097820
2019-07-01,South West,Y58,E40000006,"Bath and North East Somerset, Swindon and Wiltshire",QOX,E54000040,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",92G,E38000231,951015
2019-07-01,London,Y56,E40000003,North London Partners in Health and Care,QMJ,E54000028,NHS North Central London CCG,93C,E38000240,1655074
2019-07-01,South East,Y59,E40000005,Sussex Health and Care Partnership,QNX,E54000053,NHS East Sussex CCG,97R,E38000235,559351
2019-07-01,North West,Y62,E40000010,Cheshire and Merseyside,QYG,E54000008,NHS Liverpool CCG,99A,E38000101,541850
2019-07-01,North East and Yorkshire,Y63,E40000009,Cumbria and North East,QHM,E54000050,NHS North Tyneside CCG,99C,E38000127,221109
2019-07-01,East of England,Y61,E40000007,Mid and South Essex,QH8,E54000026,NHS Basildon and Brentwood CCG,99E,E38000007,282515
